tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2434,cust_MockBrandA_1320,True,2019-06-25 12:00:00,"Requested a refund on order #99024 a week ago, still nothing.",2435.0,
2403,@MockBrandASupport,False,2019-02-21 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,2402.0
1149,@MockBrandASupport,False,2019-02-10 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1148.0
2275,@MockBrandASupport,False,2019-03-10 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,2274.0
2709,@MockBrandBCare,False,2019-07-28 12:30:00,Sorry for the delay - DM your order number so we can chase this with our logistics partner.,,2708.0
2705,@MockBrandBCare,False,2019-09-24 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,2704.0
2661,@MockBrandBCare,False,2019-09-10 12:30:00,Apologies for the surprise renewal. DM your order ID and we'll process a refund review.,,2660.0
238,@MockBrandASupport,False,2019-07-10 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,237.0
1597,cust_MockBrandA_862,True,2019-02-28 12:00:00,How do I cancel my MockBrandA subscription? Can't find the option anywhere.,1598.0,
589,@MockBrandASupport,False,2019-05-17 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,588.0
1132,cust_MockBrandA_614,True,2019-06-27 12:00:00,Why was I billed $72.99 when my plan is supposed to be $19.99?,1133.0,
2642,cust_MockBrandB_85,True,2019-04-12 12:00:00,"Third time contacting MockBrandB about the same bug, no fix yet.",2643.0,
1094,cust_MockBrandA_595,True,2019-09-24 12:00:00,"Worst customer service experience ever from MockBrandA, rude agents and no resolution.",1095.0,
438,cust_MockBrandA_241,True,2019-08-15 12:00:00,"Fourth time reporting this bug where order #85711 keeps failing, fix your platform!",439.0,
1189,@MockBrandASupport,False,2019-04-20 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,1188.0
1018,cust_MockBrandA_555,True,2019-08-15 12:00:00,Need a full refund for order #64162 because the item sent was completely wrong.,1019.0,
105,cust_MockBrandA_57,True,2019-02-24 12:00:00,"Locked out of my MockBrandA account for 2 days now, no reset email arriving.",106.0,
1359,cust_MockBrandA_733,True,2019-03-24 12:00:00,"I can't log into my MockBrandA account, it keeps saying invalid password even after reset.",1360.0,
3058,cust_MockBrandB_309,True,2019-02-16 12:00:00,Does MockBrandB support exporting my data to CSV?,3059.0,
2820,cust_MockBrandB_181,True,2019-01-22 12:00:00,"Third time contacting MockBrandB about the same bug, no fix yet.",2821.0,
2221,cust_MockBrandA_1201,True,2019-08-15 12:00:00,"Returned my package 10 days ago for order #28249, when will my refund be credited?",2222.0,
2432,cust_MockBrandA_1319,True,2019-06-10 12:00:00,"I can't log into my MockBrandA account, it keeps saying invalid password even after reset.",2433.0,
2099,cust_MockBrandA_1136,True,2019-04-13 12:00:00,"MockBrandA charged me for a renewal after I already cancelled, and now the app won't even load.",2100.0,
1571,cust_MockBrandA_849,True,2019-08-25 12:00:00,"Extremely disappointed with MockBrandA support response time, this is the 3rd time I've written in.",1572.0,
1628,@MockBrandASupport,False,2019-01-11 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1627.0
1501,cust_MockBrandA_812,True,2019-09-12 12:00:00,"Cannot apply discount codes at checkout on the MockBrandA app, getting an error.",1502.0,
1779,@MockBrandASupport,False,2019-07-24 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1778.0
1028,@MockBrandASupport,False,2019-08-10 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,1027.0
34,@MockBrandASupport,False,2019-06-19 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,33.0
3054,cust_MockBrandB_307,True,2019-08-21 12:00:00,"Third time contacting MockBrandB about the same bug, no fix yet.",3055.0,
2764,@MockBrandBCare,False,2019-06-10 12:30:00,Sorry for the delay - DM your order number so we can chase this with our logistics partner.,,2763.0
1120,cust_MockBrandA_608,True,2019-04-24 12:00:00,Search bar on MockBrandA website is broken and returns 0 results for everything.,1121.0,
2369,@MockBrandASupport,False,2019-06-21 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,2368.0
3187,cust_MockBrandB_382,True,2019-03-23 12:00:00,"Still waiting on my MockBrandB order #23303, it's been 12 days.",3188.0,
1097,@MockBrandASupport,False,2019-09-19 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,1096.0
2984,cust_MockBrandB_269,True,2019-08-18 12:00:00,"Third time contacting MockBrandB about the same bug, no fix yet.",2985.0,
3184,@MockBrandBCare,False,2019-04-19 12:30:00,"Sorry about that! Please clear your app cache and reinstall - if the issue continues, DM your account email.",,3183.0
2897,cust_MockBrandB_222,True,2019-04-25 12:00:00,MockBrandB app won't load past the splash screen on iOS 17.,2898.0,
156,cust_MockBrandA_85,True,2019-03-16 12:00:00,"Returned my package 10 days ago for order #51359, when will my refund be credited?",157.0,
3185,cust_MockBrandB_381,True,2019-08-25 12:00:00,"MockBrandB keeps logging me out every few minutes, super annoying.",3186.0,
881,cust_MockBrandA_483,True,2019-02-24 12:00:00,"If MockBrandA does not resolve this unauthorized charge of $61.99, I will pursue legal action with my lawyer.",882.0,
5,cust_MockBrandA_2,True,2019-04-24 12:00:00,"Can't log in to check on my order #36062, app just spins forever.",6.0,
2374,cust_MockBrandA_1288,True,2019-04-21 12:00:00,"Can I get a refund for MockBrandA order #56890, item arrived damaged.",2375.0,
2652,@MockBrandBCare,False,2019-06-13 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,2651.0
1978,@MockBrandASupport,False,2019-04-26 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,1977.0
1683,cust_MockBrandA_909,True,2019-01-24 12:00:00,"I demand to speak to a real human supervisor right now, your automated bots are useless!",1684.0,
1950,cust_MockBrandA_1055,True,2019-02-24 12:00:00,"Waiting on hold for 2 hours for order #15850, absolutely unacceptable support.",1951.0,
455,cust_MockBrandA_250,True,2019-01-26 12:00:00,"I noticed fraudulent unauthorized charges from MockBrandA on my card, my account was compromised!",456.0,
2518,@MockBrandBCare,False,2019-09-25 12:30:00,Sorry for the delay - DM your order number so we can chase this with our logistics partner.,,2517.0
1970,cust_MockBrandA_1065,True,2019-02-21 12:00:00,Want to cancel my auto-renew membership with MockBrandA.,1971.0,
1087,@MockBrandASupport,False,2019-02-13 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,1086.0
2168,@MockBrandASupport,False,2019-05-16 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,2167.0
544,@MockBrandASupport,False,2019-07-22 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,543.0
809,@MockBrandASupport,False,2019-01-25 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,808.0
2830,@MockBrandBCare,False,2019-01-28 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,2829.0
1187,@MockBrandASupport,False,2019-07-20 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1186.0
2605,@MockBrandBCare,False,2019-06-20 12:30:00,Apologies for the surprise renewal. DM your order ID and we'll process a refund review.,,2604.0
2310,cust_MockBrandA_1252,True,2019-07-21 12:00:00,"Worst customer service experience ever from MockBrandA, rude agents and no resolution.",2311.0,
470,cust_MockBrandA_258,True,2019-09-20 12:00:00,"Returned my package 10 days ago for order #33002, when will my refund be credited?",471.0,
1673,cust_MockBrandA_903,True,2019-02-25 12:00:00,"Package from MockBrandA has been 'in transit' for 9 days, tracking not updating.",1674.0,
80,cust_MockBrandA_43,True,2019-04-13 12:00:00,Your iOS app freezes completely on the home screen after latest update.,81.0,
1746,cust_MockBrandA_942,True,2019-08-26 12:00:00,Your iOS app freezes completely on the home screen after latest update.,1747.0,
1336,@MockBrandASupport,False,2019-07-27 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,1335.0
1826,cust_MockBrandA_985,True,2019-06-18 12:00:00,Need a full refund for order #90012 because the item sent was completely wrong.,1827.0,
2854,@MockBrandBCare,False,2019-04-20 12:30:00,Yes! You can export data from Settings > Data > Export CSV.,,2853.0
543,cust_MockBrandA_297,True,2019-02-11 12:00:00,"Your product arrived broken for order #41877, cancel my recurring contract immediately.",544.0,
2992,cust_MockBrandB_273,True,2019-06-23 12:00:00,Does MockBrandB support exporting my data to CSV?,2993.0,
2631,cust_MockBrandB_79,True,2019-08-19 12:00:00,MockBrandB app won't load past the splash screen on iOS 17.,2632.0,
2010,cust_MockBrandA_1088,True,2019-06-10 12:00:00,My MockBrandA order #41765 says delivered but I never received it.,2011.0,
2783,@MockBrandBCare,False,2019-06-14 12:30:00,We're sorry this keeps happening. DM your case number so we can escalate internally.,,2782.0
646,cust_MockBrandA_355,True,2019-02-10 12:00:00,Want to cancel my auto-renew membership with MockBrandA.,647.0,
1891,@MockBrandASupport,False,2019-04-27 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1890.0
473,@MockBrandASupport,False,2019-08-18 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,472.0
1172,cust_MockBrandA_636,True,2019-08-28 12:00:00,Why does the MockBrandA app keep logging me out every 5 minutes?,1173.0,
1247,cust_MockBrandA_674,True,2019-01-23 12:00:00,MockBrandA billed my credit card after I switched payment methods.,1248.0,
2551,@MockBrandBCare,False,2019-05-20 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,2550.0
1873,@MockBrandASupport,False,2019-09-11 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,1872.0
2469,@MockBrandASupport,False,2019-07-24 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,2468.0
2772,@MockBrandBCare,False,2019-07-18 12:30:00,We're sorry this keeps happening. DM your case number so we can escalate internally.,,2771.0
855,cust_MockBrandA_468,True,2019-04-18 12:00:00,Saw an unexpected extra fee of $73.99 on my latest MockBrandA invoice.,856.0,
2361,@MockBrandASupport,False,2019-04-12 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,2360.0
1699,cust_MockBrandA_917,True,2019-03-19 12:00:00,"MockBrandA charged me twice for the same order #72601, need this fixed.",1700.0,
972,@MockBrandASupport,False,2019-01-27 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,971.0
2082,@MockBrandASupport,False,2019-02-12 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,2081.0
